1000000000018842958029894089028490290489028492890482988,
15000000000282644370448411335427354357335427393357244,
7500000000141322185224205667713677178667713696678622,
3750000000070661092612102833856838589333856848339311,
11250000000211983277836308501570515768001570545017934,
5625000000105991638918154250785257884000785272508967,
16875000000317974916754462752355773652002355817526902,
8437500000158987458377231376177886826001177908763451,
25312500000476962375131694128533660478003533726290354,
12656250000238481187565847064266830239001766863145177,
37968750000715443562697541192800490717005300589435532,
18984375000357721781348770596400245358502650294717766,
9492187500178860890674385298200122679251325147358883,
28476562500536582672023155894600368037753975442076650,
14238281250268291336011577947300184018876987721038325,
42714843750804874008034733841900552056630963163114976,
21357421875402437004017366920950276028315481581557488,
10678710937701218502008683460475138014157740790778744,
5339355468850609251004341730237569007078870395389372,
2669677734425304625502170865118784503539435197694686,
1334838867212652312751085432559392251769717598847343,
4004516601637956938253256297678176755309152796542030,
2002258300818978469126628148839088377654576398271015,
6006774902456935407379884446517265132963729194813046,
3003387451228467703689942223258632566481864597406523,
9010162353685403111069826669775897699445593792219570,
4505081176842701555534913334887948849722796896109785,
13515243530528104666604740004663846549168390688329356,
6757621765264052333302370002331923274584195344164678,
3378810882632026166651185001165961637292097672082339,
10136432647896078499953555003497884911876293016247018,
5068216323948039249976777501748942455938146508123509,
15204648971844117749930332505246827367814439524370528,
7602324485922058874965166252623413683907219762185264,
3801162242961029437482583126311706841953609881092632,
1900581121480514718741291563155853420976804940546316,
950290560740257359370645781577926710488402470273158,
475145280370128679685322890788963355244201235136579,
1425435841110386039055968672366890065732603705409738,
712717920555193019527984336183445032866301852704869,
2138153761665579058583953008550335098598905558114608,
1069076880832789529291976504275167549299452779057304,
534538440416394764645988252137583774649726389528652,
267269220208197382322994126068791887324863194764326,
133634610104098691161497063034395943662431597382163,
400903830312296073484491189103187830987294792146490,
200451915156148036742245594551593915493647396073245,
601355745468444110226736783654781746480942188219736,
300677872734222055113368391827390873240471094109868,
150338936367111027556684195913695436620235547054934,
75169468183555513778342097956847718310117773527467,
225508404550666541335026293870543154930353320582402,
112754202275333270667513146935271577465176660291201,
338262606825999812002539440805814732395529980873604,
169131303412999906001269720402907366197764990436802,
84565651706499953000634860201453683098882495218401,
253696955119499859001904580604361049296647485655204,
126848477559749929500952290302180524648323742827602,
63424238779874964750476145151090262324161871413801,
190272716339624894251428435453270786972485614241404,
95136358169812447125714217726635393486242807120702,
47568179084906223562857108863317696743121403560351,
142704537254718670688571326589953090229364210681054,
71352268627359335344285663294976545114682105340527,
